t_ms,ax,ay,az,gx,gy,gz,roll,pitch,alt_m
95311,-2.600,-0.046,25.404,0.3025,-0.3451,-0.0178,-0.13,15.33,111.65
95320,-2.449,-0.149,23.556,0.9235,-2.9572,0.0679,0.21,13.74,111.77
95331,-1.737,0.129,19.117,0.8182,-2.6733,-0.0090,0.93,11.94,111.75
95341,-1.992,0.316,14.187,0.5788,-1.9374,-0.0037,1.12,10.66,111.99
95351,-1.396,0.379,11.588,0.7344,-1.9796,0.1434,1.59,9.68,111.78
95361,-0.801,0.215,10.171,0.3404,-2.5568,0.0177,1.94,8.35,111.83
95371,-0.550,0.440,9.767,0.3076,-1.8722,-0.0137,1.98,6.71,111.86
95381,-0.348,0.517,9.586,0.4394,-2.1418,0.0043,2.31,6.23,111.76
95391,-0.268,0.084,9.888,0.7661,-2.9312,0.0400,2.48,4.27,111.63
95401,0.682,0.571,9.740,0.5491,-2.9425,-0.0733,3.20,2.85,111.85
95411,0.943,0.297,9.679,0.5967,-2.6078,-0.1472,3.05,0.87,111.72
95421,0.856,0.379,9.888,1.0428,-0.7102,0.1026,3.91,-0.15,111.73
95430,0.875,0.654,10.002,0.3905,0.3025,-0.0372,4.26,0.04,111.77
95441,0.837,0.770,9.711,-0.0228,0.1290,0.0398,4.32,0.18,111.73
95451,0.987,0.868,9.887,0.5345,-0.2830,-0.0243,4.27,0.18,111.88
95460,1.046,1.279,9.643,0.6819,-0.5023,-0.0418,4.96,-0.12,111.80
95470,0.819,0.921,9.898,0.5747,0.2778,0.0299,5.04,-0.37,111.85
95481,1.204,0.604,9.604,0.2762,0.4574,-0.0597,5.62,0.14,111.78
95491,1.719,1.175,9.571,0.3095,-0.3061,-0.0426,5.37,0.16,111.65
95500,0.837,0.812,10.028,0.2644,0.0518,0.0040,5.94,-0.22,111.71
95511,1.111,0.890,9.580,0.4112,-0.1193,0.0269,5.67,0.26,111.67
95520,0.892,1.580,9.615,0.7280,-0.0854,0.0418,6.42,-0.37,111.88
95530,1.197,1.641,9.820,0.3622,0.1287,0.0103,6.52,0.12,111.96
95540,1.961,0.844,9.920,0.0378,-0.2293,0.0553,6.81,-0.27,111.89
95551,0.880,1.166,9.851,0.2444,-0.0145,0.0033,6.58,-0.15,111.77
95561,1.052,1.253,9.865,0.2754,-0.0146,0.0288,7.08,-0.31,111.94
95570,1.233,1.114,9.967,-0.1280,-0.0495,-0.0348,6.92,-0.18,111.81
95580,1.222,1.336,9.788,0.0471,0.0280,-0.0410,6.92,-0.33,111.83
95591,1.432,1.383,9.658,0.1838,-0.0493,0.0795,6.97,-0.13,111.78
95600,1.666,1.168,9.538,0.2258,0.4992,0.0114,7.17,-0.40,111.84
95611,1.214,1.590,9.818,0.6589,0.7040,0.0428,7.24,0.50,111.84
95620,2.009,1.205,9.720,0.2009,-0.4260,-0.0075,7.91,0.40,111.87
95630,1.509,1.800,10.168,-0.3584,-0.3832,0.0437,7.48,-0.02,111.75
95640,1.616,1.373,9.793,0.1025,-0.2742,-0.0072,7.52,-0.04,111.93
95651,1.402,1.227,9.781,0.1581,-0.3098,0.0460,7.63,-0.34,111.78
95660,1.281,1.276,9.623,-0.3096,0.4991,0.0109,7.66,-0.39,111.77
95670,1.383,1.112,9.519,-0.2741,0.0030,0.0219,7.31,0.24,111.97
95680,0.884,0.935,9.862,0.4016,-0.3713,0.0343,7.34,-0.39,111.80
95691,1.072,1.189,9.827,-0.1815,0.4875,-0.0390,7.74,-0.18,111.79
95700,0.999,1.226,9.308,-0.6462,-0.1124,-0.0958,7.12,0.17,111.86
95711,1.496,0.919,9.711,-0.3865,-0.3006,-0.0631,7.04,-0.33,111.87
95720,0.808,0.728,9.867,0.1669,-0.0647,-0.0095,6.67,-0.19,111.84
95731,1.147,1.310,9.826,0.2261,0.2603,-0.0036,7.24,-0.37,111.69
95740,0.873,0.933,9.560,-0.8605,0.0934,-0.0554,6.93,0.13,111.79
95750,1.137,1.190,9.939,-0.6704,-0.3051,-0.0351,6.23,-0.26,111.90
95760,0.926,1.294,9.898,-0.1039,0.5856,0.0056,6.13,-0.20,111.74
95771,0.533,0.697,9.730,0.4410,0.6185,0.0183,6.14,0.39,111.84
95781,0.623,0.657,9.445,-0.4943,-0.5751,-0.1129,6.58,0.53,111.70
95791,0.652,0.903,9.549,-0.1788,-0.7747,0.0260,5.56,-0.24,111.68
95801,0.264,1.229,9.855,-0.1244,0.2652,-0.0206,6.37,-0.34,111.81
95811,0.516,0.468,10.733,-1.2983,-0.4194,-0.0458,5.42,0.03,111.82
95820,0.337,1.075,10.327,-0.7645,-2.2236,-0.0917,4.89,-0.80,111.83
95831,0.450,0.751,10.099,0.0078,-2.5745,-0.0160,4.56,-2.49,111.82
95841,0.581,1.350,11.048,-0.5634,-2.5697,-0.0295,4.90,-3.76,111.80
95850,1.096,0.755,10.799,-0.8402,-2.5059,0.0023,3.91,-5.45,111.78
95860,1.405,0.863,11.291,0.0333,-2.5437,0.0090,3.98,-6.61,111.91
95870,1.227,0.705,12.267,-0.8008,-3.2577,0.0907,3.96,-8.37,111.92
95881,1.674,0.661,12.829,-0.6682,-2.9915,0.0325,3.05,-10.33,111.67
95890,2.023,0.561,13.082,-0.4916,-2.2980,-0.0686,3.18,-11.76,111.76
95901,1.946,0.567,13.402,-0.3378,-2.9316,0.0076,2.47,-12.96,111.65
95910,2.429,0.121,14.476,-0.5071,-2.5795,-0.0437,2.77,-15.13,111.70
95921,2.362,0.116,14.523,-0.6938,-2.5733,-0.0351,1.91,-15.93,111.77
95931,2.120,0.560,14.087,-0.0184,-3.3424,-0.0211,1.99,-18.07,111.93
95940,2.709,0.443,13.953,-0.6004,-2.6538,-0.0537,1.90,-19.75,111.85
95951,3.141,0.323,13.423,-0.9886,-2.5291,0.0891,1.33,-21.12,111.73
95961,2.972,0.205,12.698,-0.7811,-2.7713,-0.0846,0.77,-22.65,111.85
95971,2.978,0.380,12.472,-0.8186,-2.6225,0.0521,0.44,-24.27,111.92
95981,2.969,0.000,11.927,-0.4188,-2.9187,0.0686,-0.16,-25.67,111.75
95990,3.435,-0.199,10.568,0.3961,-2.9252,-0.0577,-0.03,-27.63,111.87
96000,3.643,0.324,10.131,0.2163,-1.7561,0.0480,0.30,-29.04,111.88
96011,4.268,0.429,10.041,-0.5409,0.8951,0.0467,0.21,-29.66,111.74
96020,3.142,-0.085,10.075,0.1748,2.5187,0.0138,-0.31,-28.03,111.80
96030,3.387,0.099,9.698,0.0281,2.3227,-0.0217,0.42,-26.80,111.73
96040,3.234,-0.042,10.195,-0.6526,2.0043,-0.0223,-0.28,-25.34,111.90
96050,2.973,0.096,10.383,0.2522,2.5507,-0.0055,-0.35,-24.47,111.81
96060,2.403,0.114,10.916,0.5435,2.1185,0.0316,0.01,-22.46,111.73
96070,2.542,0.019,11.133,0.0962,1.4374,-0.0019,0.27,-22.07,111.77
96080,2.022,-0.110,11.039,-0.8027,1.9314,0.0214,0.11,-20.79,111.81
96091,1.584,-0.325,11.140,0.0270,2.5492,-0.0482,-0.66,-19.86,111.66
96101,1.563,0.109,11.909,0.3866,2.4673,-0.0357,0.16,-17.91,111.93
96110,1.591,0.075,11.440,-0.1057,1.7949,0.0267,-0.25,-17.07,111.88
96120,1.505,-0.263,11.572,0.3769,2.2002,-0.0485,0.01,-15.83,111.87
96130,1.226,0.125,11.114,0.3652,2.1208,-0.0845,0.21,-14.53,111.82
96141,0.534,0.240,11.791,-0.1793,1.9371,0.0203,0.45,-13.39,111.88
96150,0.827,-0.023,11.309,-0.4312,2.2269,0.0305,-0.05,-12.27,111.83
96160,0.112,0.110,10.672,0.0558,2.0319,-0.0812,-0.04,-10.84,111.76
96170,0.090,-0.278,10.611,0.2601,2.2805,-0.0229,0.00,-9.94,111.93
96180,-0.698,0.163,10.338,-0.3912,2.4370,-0.0004,0.23,-8.25,111.79
96190,-0.135,0.069,10.487,-0.4534,1.8714,-0.0304,-0.45,-7.16,111.81
96200,-0.446,-0.278,10.985,-0.1264,2.1286,0.0039,-0.23,-6.09,111.75
96211,-0.284,0.542,9.966,0.5716,2.0421,-0.0249,-0.63,-4.67,111.83
96220,-0.990,-0.183,9.675,0.6048,1.4325,-0.0945,0.40,-3.74,111.76
96231,-0.851,0.098,9.636,-0.4542,1.6680,0.0514,0.01,-3.04,111.85
96241,-1.052,-0.179,9.270,0.2605,1.9678,0.0159,-0.12,-1.85,111.82
96250,-1.296,-0.019,9.123,-0.0549,1.5632,-0.0825,0.32,-0.79,111.88
96260,-0.707,0.026,8.853,-0.2953,1.3414,-0.0098,-0.18,-0.07,111.74
96271,-1.397,-0.420,8.002,0.3728,0.8283,-0.0311,-0.02,0.74,111.91
96281,-1.618,-0.173,8.513,-0.1190,1.3659,-0.0856,0.26,0.88,111.97
96291,-1.693,0.264,8.055,-0.0058,2.4325,-0.0849,-0.13,2.29,111.73
96300,-1.952,0.143,8.052,0.3879,1.6853,0.0793,0.31,3.71,111.85
96310,-1.403,-0.397,7.961,-0.3063,1.0653,0.0721,0.31,4.18,111.75
96321,-1.743,0.317,7.378,-0.2659,1.5797,-0.0117,-0.07,4.91,111.76
96331,-1.724,-0.088,8.442,0.2230,1.5942,0.0143,0.00,5.98,111.82
96341,-1.568,0.108,7.452,-0.1607,1.6449,-0.0312,0.16,6.70,111.70
96351,-1.885,-0.171,8.192,-0.4618,1.6397,0.0024,-0.17,7.86,111.63
96361,-2.007,0.322,8.119,0.2384,1.7911,-0.0104,-0.40,8.56,111.70
96370,-2.176,0.305,7.684,0.1919,1.4337,0.0037,0.07,9.90,111.69
96381,-2.450,0.176,8.799,-0.2352,0.8894,0.1534,-0.18,10.19,111.90
96390,-1.717,-0.270,8.543,0.0044,2.0934,-0.0140,-0.20,10.92,111.89
96401,-2.451,0.156,8.752,-0.1052,1.6250,0.0388,-0.12,12.62,111.92
96411,-2.137,-0.141,8.838,-0.0274,1.3397,-0.0198,-0.30,12.77,111.84
96420,-2.559,-0.197,9.120,-0.2735,1.5134,-0.0493,-0.15,14.12,111.87
96431,-2.690,-0.261,9.546,0.6792,-0.3347,0.0424,-0.61,14.50,111.85
96441,-2.663,0.042,21.779,1.1303,-1.9959,0.0049,0.62,13.74,111.83
96450,-2.141,-0.198,18.600,0.2324,-2.3494,0.0509,0.70,12.23,111.75
96460,-1.621,0.065,14.809,0.5134,-2.3321,0.0637,0.91,11.06,111.90
96471,-1.774,0.525,11.776,1.0173,-2.0254,0.1115,1.31,9.53,111.81
96480,-1.078,0.277,10.217,0.8298,-1.8584,0.0161,2.06,8.72,111.95
96491,-1.674,0.260,9.904,0.5713,-2.2200,-0.0227,2.27,7.39,111.80
96500,-0.398,0.901,9.870,0.2371,-2.1681,-0.1018,2.71,6.20,111.75
96510,-0.111,0.417,9.368,0.3267,-1.9843,0.0241,2.56,4.90,111.86
96521,0.119,0.402,9.705,1.1481,-2.5664,-0.0864,3.08,3.90,111.85
96530,0.602,0.855,9.783,0.9695,-2.8302,-0.0484,3.94,1.96,111.72
96541,1.090,0.294,9.556,0.9851,-1.5941,-0.0074,4.16,0.66,111.72
96550,0.892,0.811,9.800,0.4176,-0.6325,0.0584,5.09,0.14,111.62
96560,0.744,0.565,9.559,0.2009,0.1537,-0.0462,4.64,-0.06,111.83
96570,1.168,0.742,9.441,0.3027,-0.0913,0.0185,5.32,0.31,111.85
96580,1.301,0.770,9.225,-0.0394,-0.3140,-0.0075,5.03,-0.15,111.68
96591,1.227,1.131,9.492,0.7496,0.4387,-0.0592,5.27,-0.07,111.73
96601,1.259,1.491,9.743,0.6920,-0.3196,0.0428,5.87,0.34,111.80
96611,1.136,1.143,9.944,0.4081,-0.2520,-0.0475,6.07,-0.46,111.85
96620,1.499,0.866,9.657,0.7209,0.8152,-0.0758,6.34,0.03,111.78
96631,1.430,0.952,10.335,0.5991,-0.4073,0.0488,6.90,0.44,111.77
96640,1.211,1.084,9.740,0.2882,-0.1898,-0.0478,7.05,-0.45,111.72
96651,1.223,0.869,9.431,0.7414,0.1964,-0.0313,7.26,0.26,111.70
96661,1.648,1.538,9.465,0.4774,-0.1261,-0.0362,7.87,-0.25,111.68
96670,1.176,0.971,9.477,-0.3596,0.4719,0.0046,7.77,0.14,111.75
96680,1.148,1.472,9.888,0.4623,0.2161,-0.0237,7.45,0.31,111.79
96691,1.658,1.636,9.615,0.8136,-0.7289,0.0456,8.29,0.39,111.84
96700,2.146,1.190,10.133,-0.1698,-0.8349,-0.0441,8.37,-0.51,111.78
96711,1.730,1.448,10.302,0.2279,0.0868,-0.0050,8.11,-0.59,112.05
96720,1.450,1.593,9.751,0.5107,0.5398,-0.0423,8.62,-0.42,111.81
96730,1.142,1.222,9.803,-0.1982,0.1213,0.0681,8.68,0.07,111.86
96740,1.434,1.917,9.878,-0.1387,-0.0062,0.0149,8.38,-0.29,111.81
96751,1.321,1.317,9.689,0.4472,0.2188,0.0426,8.51,0.08,111.90
96760,1.937,1.443,9.644,-0.2708,-0.0577,-0.0346,8.91,-0.03,112.00
96771,1.455,1.430,9.665,-0.3123,-0.0396,0.0132,8.20,0.02,111.93
96780,1.602,1.488,9.510,0.0440,-0.1683,0.0211,8.56,-0.10,111.79
96791,1.346,0.951,9.649,-0.3675,0.3043,-0.0483,8.23,-0.16,111.86
96800,1.208,1.181,9.974,0.3689,0.0084,0.0826,8.15,0.23,111.87
96810,0.944,1.454,10.083,0.9558,-0.4204,0.0066,8.63,-0.14,111.83
96820,1.409,1.684,9.639,0.4870,0.5884,-0.0004,9.27,-0.25,111.85
96831,1.284,1.575,9.907,-0.3089,0.3175,0.0109,9.16,0.56,111.80
96841,1.126,1.681,9.490,-0.9661,-0.4549,0.0016,8.93,0.11,111.70
96850,0.947,1.372,9.772,-1.2841,-0.0106,-0.0456,8.09,0.08,111.93
96861,1.234,1.344,10.359,0.2501,-0.2474,-0.0639,7.48,0.10,111.70
96870,1.141,1.427,9.184,-0.1245,-0.2249,0.0251,8.38,-0.20,111.61
96880,0.922,0.872,9.891,-0.3388,0.3034,0.0661,7.39,-0.19,111.91
96890,0.890,1.893,10.093,-0.1822,0.4218,0.0903,7.96,0.11,111.80
96901,0.845,1.386,9.620,-0.8693,0.0105,0.0617,7.18,0.30,111.88
96911,0.571,0.962,10.423,-0.3075,-0.3151,-0.0495,6.98,0.10,111.85
96921,0.536,1.049,9.897,-0.3111,-0.2146,0.0182,6.83,-0.02,111.81
96930,0.622,1.169,10.468,-0.3917,0.0035,0.0801,6.59,-0.13,111.84
96941,0.174,1.319,9.973,-1.0139,-0.5643,-0.0054,6.36,-0.04,111.82
96950,0.817,0.790,10.200,-0.3958,-1.9299,0.0529,5.37,-0.79,111.77
96960,0.797,0.910,10.547,-0.0292,-2.7946,-0.1068,5.90,-2.25,111.71
96970,0.951,0.802,10.712,-0.6221,-2.9880,0.0030,5.30,-4.01,111.74
96980,1.422,1.053,11.133,-0.5281,-2.6931,0.1421,5.18,-5.68,111.78
96991,1.356,0.504,11.784,-0.7994,-2.8511,0.0154,4.69,-7.06,112.01
97000,1.232,0.867,11.560,-0.3710,-2.6571,0.0201,4.24,-8.90,111.85
97011,1.965,0.696,12.474,-0.3392,-2.0474,-0.0225,4.28,-10.09,111.87
97020,1.743,0.683,12.921,-0.6776,-2.5819,-0.0451,3.83,-11.23,111.84
97030,2.410,0.910,12.902,-0.7498,-2.8479,-0.1061,3.46,-13.07,111.85
97040,2.122,0.650,12.826,-1.0168,-2.8103,-0.0510,3.02,-14.53,111.93
97051,2.626,0.351,13.106,-0.6792,-2.9353,-0.0645,2.30,-16.30,111.77
97060,2.708,0.196,13.504,-0.6938,-2.7079,-0.0848,2.20,-17.88,111.84
97071,2.808,0.274,12.997,-0.4713,-2.5767,-0.0043,1.45,-19.41,111.82
97081,2.861,0.290,13.001,-0.8213,-2.7625,0.0135,1.66,-20.84,111.77
97090,2.937,0.032,12.313,-1.0839,-2.7607,0.0170,0.51,-22.59,111.76
97100,3.258,0.212,11.460,-1.0970,-2.7102,-0.0292,0.40,-24.07,111.60
97111,3.384,0.069,11.233,-0.6523,-2.8362,-0.0742,-0.76,-25.69,111.80
97121,3.307,-0.192,10.778,0.6321,-2.5378,0.0493,-0.39,-27.31,111.82
97131,3.931,0.245,10.019,0.2232,-2.2553,-0.0379,-0.03,-28.59,111.75
97141,4.182,-0.176,9.969,-0.1276,-0.1776,0.0455,-0.16,-29.89,111.80
97150,3.607,-0.197,9.570,0.5475,2.5529,-0.0143,-0.17,-28.81,111.68
97160,3.004,0.032,9.878,0.1000,2.3328,-0.0196,0.46,-27.00,111.69
97170,3.452,-0.022,9.998,-0.6101,1.3488,0.0254,-0.03,-26.15,111.78
97180,2.767,-0.492,10.518,-0.1122,2.1517,0.0393,-0.24,-25.43,111.90
97191,2.777,-0.376,10.675,0.3602,2.4842,-0.0431,-0.19,-23.68,111.94
97201,2.461,0.081,10.473,0.0334,2.3482,0.0180,0.18,-22.58,111.92
97211,2.174,0.382,11.089,-0.2951,2.0531,0.0404,-0.14,-20.99,111.83
97221,2.004,-0.172,11.039,0.3017,1.9520,0.0077,-0.19,-20.21,111.84
97231,2.106,-0.180,11.333,0.1571,2.9001,-0.0014,0.18,-18.74,111.71
97241,1.159,-0.144,11.720,-0.3988,2.2698,0.0646,-0.02,-16.92,111.80
97250,1.168,0.022,12.012,0.1655,1.4755,-0.0143,-0.29,-16.15,111.86
97260,1.206,0.307,11.617,0.3432,1.6979,-0.0153,0.20,-15.25,111.65
97270,1.049,0.005,11.362,-0.1506,2.2962,-0.0526,0.08,-14.22,111.90
97280,0.555,-0.213,11.217,0.1996,2.9583,-0.0666,0.01,-12.59,111.89
97290,0.379,-0.088,11.371,0.3672,1.8239,0.0144,0.27,-10.83,111.82
97301,0.445,-0.021,10.953,-0.0013,1.5710,0.0973,0.43,-10.50,111.72
97311,-0.046,-0.165,11.037,-0.2119,1.9235,-0.0430,0.25,-8.97,111.70
97321,0.067,0.270,10.689,-0.2604,2.2021,0.0320,0.18,-8.30,111.76
97330,0.082,-0.387,10.154,-0.3495,2.1134,-0.0284,-0.08,-6.44,111.73
97340,-0.709,0.147,9.991,0.4957,1.9302,0.0475,-0.24,-5.87,111.64
97351,-0.690,0.882,9.740,0.0920,2.2969,0.0732,0.48,-4.23,111.71
97361,-0.684,0.799,9.470,-0.5066,1.7022,-0.0454,-0.10,-3.27,111.74
97370,-1.116,-0.111,9.498,0.2809,1.2466,-0.0007,-0.08,-2.30,111.72
97381,-0.739,0.049,8.689,0.3372,0.7862,-0.0405,0.23,-1.86,111.82
97390,-1.213,0.001,8.782,-0.1071,1.8999,0.0714,0.27,-1.38,111.68
97401,-1.144,0.078,8.390,0.0122,2.6024,-0.0563,0.10,0.30,111.86
97411,-1.270,0.058,8.596,0.0923,1.0839,0.0355,0.21,1.59,111.84
97421,-1.373,-0.331,8.339,-0.2008,1.0485,-0.0559,0.20,1.52,111.78
97430,-1.506,-0.091,7.993,-0.0860,1.4101,0.0217,0.01,2.78,111.81
97441,-1.711,0.049,7.722,0.3350,1.4201,0.0574,0.09,3.13,111.77
97451,-1.729,-0.078,7.711,0.0755,1.2164,-0.0486,0.36,4.40,111.90
97460,-1.506,0.403,7.735,-0.1224,1.5435,-0.0596,0.21,4.52,111.81
97471,-1.523,0.114,7.509,-0.5275,2.1102,0.0497,0.20,6.16,111.85
97481,-1.946,-0.241,7.967,-0.1354,1.1511,-0.0485,-0.41,6.93,111.78
97490,-2.036,-0.285,7.629,0.4946,1.6175,0.0341,0.01,7.50,111.85
97500,-2.313,0.008,8.070,-0.3944,2.1088,0.1029,0.15,8.84,111.70
97511,-2.262,0.227,7.986,0.0717,1.2184,0.0331,-0.46,9.94,111.86
97520,-2.142,0.208,8.132,0.4183,1.2892,0.0276,0.23,10.21,111.78
97531,-2.528,0.180,8.249,-0.1050,1.5045,-0.0355,-0.01,11.42,111.70
97541,-2.090,-0.461,8.977,-0.1399,1.4964,0.0669,0.09,11.89,111.87
97550,-2.361,0.062,8.732,-0.5639,1.6190,0.0535,-0.16,13.14,111.79
97560,-2.584,0.294,8.842,-0.0896,1.5788,-0.0141,-0.57,13.75,111.78
97570,-2.612,0.176,9.902,0.8639,-0.0551,0.0708,-0.26,14.95,111.75
97581,-2.082,-0.030,23.245,0.4572,-1.7132,-0.0265,0.43,13.66,111.81
97591,-1.999,-0.276,19.179,0.6347,-2.0030,0.0746,0.24,12.99,111.80
97601,-1.206,0.488,15.095,0.8073,-3.0815,-0.1213,1.16,11.36,111.66
97611,-0.970,0.390,12.927,0.2178,-2.2818,-0.0536,1.15,9.47,111.82
97620,-0.880,0.069,14.105,0.7672,-2.2233,0.0032,1.44,8.78,111.90
97631,-0.700,0.271,17.131,1.0250,-2.4097,-0.0129,2.03,6.92,111.91
97640,-0.856,0.675,18.945,0.5081,-2.3266,-0.0192,2.61,6.03,111.79
97651,-0.399,0.766,17.500,0.5251,-2.1242,-0.0101,2.63,4.23,111.97
97661,0.343,0.523,14.344,0.1515,-1.6952,0.1028,3.18,3.60,111.87
97670,0.374,0.469,11.415,0.7781,-2.8071,-0.0404,2.80,2.27,111.77
97681,0.804,0.546,10.280,0.9339,-1.7404,-0.0691,4.02,0.36,111.79
97691,0.872,0.884,9.592,0.4519,-0.4719,0.0447,3.88,0.27,111.89
97700,1.036,0.830,9.790,0.7108,-0.5475,0.0472,4.50,-0.18,111.89
97711,1.114,0.646,9.887,0.1021,0.5081,0.0319,4.64,-0.35,111.88
97721,1.029,0.804,9.751,0.6548,0.2750,-0.0241,4.61,0.41,111.84
97730,1.196,1.088,9.778,0.3225,-0.2318,0.0455,5.41,-0.03,111.78
97740,1.601,1.007,9.557,0.1253,0.3134,-0.0389,4.96,0.19,111.75
97751,1.379,0.999,9.996,1.1250,-0.0091,-0.0463,5.56,0.33,111.84
97760,1.547,1.339,9.667,-0.1278,-0.0918,0.0319,6.25,0.19,111.72
97771,1.220,0.989,9.947,-0.1753,-0.4091,0.0051,5.39,0.27,111.88
97780,1.380,1.062,9.264,1.1532,-0.1304,-0.0202,6.03,-0.25,111.83
97790,1.504,1.366,9.781,0.8597,-0.0967,-0.1299,6.72,0.11,111.63
97801,1.476,1.115,9.679,-0.5728,0.2227,-0.0192,6.99,-0.39,111.90
97811,1.460,0.698,9.948,-0.3586,0.1466,0.0250,6.08,0.35,111.70
97820,1.545,0.630,9.355,0.6113,-0.3543,0.0373,6.57,-0.19,111.82
97831,1.254,1.278,9.778,0.1650,0.1200,-0.0408,6.83,0.01,111.85
97841,1.444,1.131,9.849,-0.0799,-0.0605,0.0263,6.77,-0.07,111.80
97850,1.030,0.859,9.823,0.5383,-0.2237,-0.0605,6.72,-0.09,111.72
97861,1.681,1.330,9.957,0.8038,0.2933,-0.1580,7.38,-0.30,111.87
97870,1.707,1.342,9.413,-0.2496,0.6210,0.0057,7.62,0.29,111.75
97880,1.211,1.254,9.871,-0.0995,-0.0768,0.0010,7.09,0.44,111.66
97890,1.913,1.221,9.660,0.4404,-0.2172,0.0334,7.49,0.24,111.77
97901,1.413,1.730,9.760,0.1450,-0.2991,-0.0822,7.59,0.23,111.74
97911,1.743,1.220,9.860,-0.3731,0.2718,0.0454,7.65,-0.10,111.86
97920,1.620,1.328,9.627,-0.5249,-0.0700,0.0846,7.18,0.54,111.80
97930,1.724,0.897,9.782,-0.0584,-0.9645,0.0333,7.06,-0.18,111.73
97941,1.299,0.601,10.020,0.5850,0.2592,0.0328,7.13,-0.57,111.82
97951,1.227,0.834,9.669,-0.0516,0.1778,0.0097,7.69,0.11,111.69
97960,1.717,1.360,9.676,-0.8206,-0.1175,-0.0201,7.07,-0.41,111.62
97971,1.277,1.139,9.780,-0.4402,0.3181,0.0235,6.78,-0.05,111.82
97981,1.482,0.972,9.847,0.2114,0.1043,0.0030,6.57,-0.05,111.66
97991,1.332,1.327,9.938,0.2235,0.3192,-0.0502,6.99,0.08,111.83
98000,1.202,1.273,10.022,-0.6046,-0.3986,-0.0087,6.80,0.31,111.82
98011,1.363,1.408,9.704,-0.2114,-0.4739,0.0985,6.27,-0.37,111.91
98021,1.000,1.210,10.334,-0.2248,0.7396,-0.0370,6.54,-0.26,111.74
98030,0.802,0.844,9.793,-0.5869,0.4153,-0.0993,5.99,0.44,111.67
98040,0.966,0.899,9.003,-0.2289,-0.2520,0.0011,5.87,0.21,111.73
98051,0.482,0.680,10.018,-0.6819,-0.2160,0.0120,5.75,0.15,111.81
98060,0.510,0.725,10.140,-0.5214,-0.0312,0.0492,5.12,-0.06,111.91
98070,0.805,0.925,10.143,-0.3550,-0.4471,-0.0025,5.18,0.16,111.71
98080,0.780,0.085,10.403,-0.1605,-1.6321,0.0072,4.74,-0.57,111.84
98091,0.495,1.115,10.252,0.2167,-2.3566,-0.0518,4.96,-1.69,111.83
98101,0.759,1.119,10.483,-0.1138,-2.5434,0.0260,5.01,-3.28,111.83
98111,1.176,0.475,11.168,-0.4812,-2.4934,-0.0525,4.86,-4.61,111.89
98120,1.353,0.908,11.047,-0.5715,-3.0650,-0.0357,4.44,-6.14,111.76
98131,1.092,0.952,12.200,-0.8865,-3.0773,0.0520,4.21,-8.15,111.77
98141,1.765,0.826,12.436,-0.5902,-2.4752,-0.0254,3.46,-9.66,111.84
98151,1.713,-0.050,12.694,-0.1302,-2.8498,-0.0337,3.51,-10.96,111.70
98161,2.218,0.507,13.227,-1.3240,-3.2898,0.0200,3.32,-12.96,111.79
98171,2.009,0.860,13.549,-1.0713,-2.4275,-0.0391,2.01,-14.76,111.82
98180,2.179,-0.212,13.377,-0.0550,-1.9730,0.0865,2.12,-15.75,111.91
98191,2.258,0.496,14.090,0.2767,-2.6478,0.0665,1.98,-17.01,111.67
98201,2.501,0.163,13.761,-0.4759,-2.9742,-0.0730,2.47,-18.76,111.81
98210,3.060,0.188,13.466,-1.9101,-2.2739,0.0225,1.44,-20.40,111.63
98220,3.139,-0.358,12.459,-0.9049,-2.6341,0.0480,0.30,-21.39,111.80
98231,3.361,0.446,12.151,0.3444,-2.7504,0.0241,0.41,-23.42,111.75
98241,2.994,0.164,11.570,-0.1351,-2.5589,-0.0504,0.69,-24.56,111.83
98251,3.453,0.025,10.992,-0.3941,-2.7658,-0.0013,0.22,-26.37,111.99
98260,3.623,-0.111,10.725,-0.0392,-3.2396,-0.0119,0.19,-27.75,111.75
98270,4.175,-0.195,10.242,0.1427,-0.8398,-0.0375,0.20,-30.06,111.81
98281,4.074,0.198,10.397,-0.5027,1.6180,-0.0683,0.33,-28.69,111.85
98291,3.747,0.128,10.173,-0.3675,1.8071,0.0354,-0.36,-28.21,111.81
98300,2.927,0.410,9.344,-0.0122,2.1080,-0.1507,-0.09,-26.61,111.80
98310,2.869,-0.377,10.335,0.0535,1.9976,-0.0023,-0.40,-25.81,111.82
98320,2.867,-0.177,10.274,-0.2858,2.3086,-0.0168,-0.03,-24.33,111.76
98331,2.534,-0.659,10.498,0.2135,2.6555,-0.0069,-0.70,-23.12,111.74
98341,2.081,0.199,10.956,0.7012,2.3641,-0.0027,0.24,-21.30,111.71
98351,2.152,-0.048,11.310,0.0983,1.9179,-0.0435,0.10,-20.37,111.97
98360,1.910,-0.033,11.035,0.6949,2.4541,-0.1068,0.37,-19.12,111.87
98370,1.897,0.092,11.487,-0.2368,1.8895,0.0296,0.87,-17.53,111.74
98381,1.144,0.107,11.166,-1.0061,1.6959,0.0693,0.09,-16.97,111.62
98390,1.243,-0.027,11.232,-0.0227,2.3997,-0.0912,-0.27,-15.63,111.71
98401,0.566,-0.248,11.380,0.5547,2.1890,-0.0016,0.07,-14.19,111.81
98410,0.573,-0.261,11.074,0.1765,2.1110,-0.0059,0.36,-13.12,111.84
98421,0.570,0.013,11.354,-0.2695,2.3498,-0.0103,0.21,-11.79,111.84
